t,exact,h=5,h=2.5,h=1,h=0.5
0.0,0.5,0.5,0.5,0.5,0.5
0.005005005005005005,0.501251248639263,,,,
0.01001001001001001,0.5025024816067533,,,,
0.015015015015015015,0.5037536832314836,,,,
0.02002002002002002,0.5050048378440365,,,,
0.025025025025025023,0.5062559297773498,,,,
0.03003003003003003,0.5075069433675011,,,,
0.035035035035035036,0.5087578629544919,,,,
0.04004004004004004,0.5100086728830318,,,,
0.04504504504504504,0.5112593575033214,,,,
0.050050050050050046,0.5125099011718356,,,,
0.055055055055055056,0.5137602882521056,,,,
0.06006006006006006,0.5150105031155002,,,,
0.06506506506506507,0.5162605301420062,,,,
0.07007007007007007,0.5175103537210084,,,,
0.07507507507507508,0.5187599582520679,,,,
0.08008008008008008,0.5200093281456999,,,,
0.08508508508508508,0.52125844782415,,,,
0.09009009009009009,0.5225073017221691,,,,
0.09509509509509509,0.5237558742877878,,,,
0.10010010010010009,0.5250041499830883,,,,
0.10510510510510511,0.5262521132849755,,,,
0.11011011011011011,0.5274997486859462,,,,
0.11511511511511512,0.5287470406948572,,,,
0.12012012012012012,0.5299939738376908,,,,
0.12512512512512514,0.5312405326583193,,,,
0.13013013013013014,0.5324867017192668,,,,
0.13513513513513514,0.5337324656024702,,,,
0.14014014014014015,0.5349778089100371,,,,
0.14514514514514515,0.5362227162650014,,,,
0.15015015015015015,0.5374671723120781,,,,
0.15515515515515516,0.538711161718414,,,,
0.16016016016016016,0.5399546691743383,,,,
0.16516516516516516,0.5411976793941076,,,,
0.17017017017017017,0.5424401771166518,,,,
0.17517517517517517,0.5436821471063148,,,,
0.18018018018018017,0.5449235741535944,,,,
0.18518518518518517,0.5461644430758775,,,,
0.19019019019019018,0.5474047387181747,,,,
0.19519519519519518,0.5486444459538501,,,,
0.20020020020020018,0.5498835496853492,,,,
0.20520520520520522,0.5511220348449237,,,,
0.21021021021021022,0.5523598863953525,,,,
0.21521521521521522,0.5535970893306603,,,,
0.22022022022022023,0.5548336286768326,,,,
0.22522522522522523,0.5560694894925274,,,,
0.23023023023023023,0.5573046568697834,,,,
0.23523523523523523,0.5585391159347248,,,,
0.24024024024024024,0.5597728518482629,,,,
0.24524524524524524,0.5610058498067936,,,,
0.2502502502502503,0.5622380950428911,,,,
0.2552552552552553,0.5634695728259992,,,,
0.2602602602602603,0.5647002684631162,,,,
0.2652652652652653,0.565930167299479,,,,
0.2702702702702703,0.5671592547192412,,,,
0.2752752752752753,0.5683875161461474,,,,
0.2802802802802803,0.5696149370442043,,,,
0.2852852852852853,0.5708415029183471,,,,
0.2902902902902903,0.5720671993151017,,,,
0.2952952952952953,0.5732920118232425,,,,
0.3003003003003003,0.5745159260744468,,,,
0.3053053053053053,0.5757389277439431,,,,
0.3103103103103103,0.576961002551157,,,,
0.3153153153153153,0.5781821362603513,,,,
0.3203203203203203,0.5794023146812612,,,,
0.3253253253253253,0.580621523669727,,,,
0.3303303303303303,0.581839749128319,,,,
0.3353353353353353,0.5830569770069608,,,,
0.34034034034034033,0.5842731933035457,,,,
0.34534534534534533,0.5854883840645487,,,,
0.35035035035035034,0.5867025353856349,,,,
0.35535535535535534,0.5879156334122607,,,,
0.36036036036036034,0.5891276643402726,,,,
0.36536536536536535,0.5903386144164985,,,,
0.37037037037037035,0.5915484699393357,,,,
0.37537537537537535,0.5927572172593328,,,,
0.38038038038038036,0.593964842779767,,,,
0.38538538538538536,0.595171332957216,,,,
0.39039039039039036,0.5963766743021239,,,,
0.39539539539539537,0.5975808533793633,,,,
0.40040040040040037,0.5987838568087903,,,,
0.40540540540540543,0.5999856712657957,,,,
0.41041041041041043,0.6011862834818494,,,,
0.41541541541541543,0.6023856802450404,,,,
0.42042042042042044,0.6035838484006102,,,,
0.42542542542542544,0.6047807748514816,,,,
0.43043043043043044,0.6059764465587817,,,,
0.43543543543543545,0.607170850542358,,,,
0.44044044044044045,0.6083639738812912,,,,
0.44544544544544545,0.6095558037143998,,,,
0.45045045045045046,0.6107463272407406,,,,
0.45545545545545546,0.611935531720103,,,,
0.46046046046046046,0.6131234044734967,,,,
0.46546546546546547,0.6143099328836346,,,,
0.47047047047047047,0.6154951043954093,,,,
0.4754754754754755,0.616678906516364,,,,
0.4804804804804805,0.6178613268171563,,,,
0.4854854854854855,0.6190423529320183,,,,
0.4904904904904905,0.6202219725592076,,,,
0.4954954954954955,0.6214001734614558,,,,
0.5,,,,,0.6224593312018546
0.5005005005005005,0.6225769434664076,,,,
0.5055055055055055,0.623752270467056,,,,
0.5105105105105106,0.6249261424221703,,,,
0.5155155155155156,0.626098547356719,,,,
0.5205205205205206,0.6272694733622853,,,,
0.5255255255255256,0.6284389085974773,,,,
0.5305305305305306,0.6296068412883312,,,,
0.5355355355355356,0.6307732597287097,,,,
0.5405405405405406,0.6319381522806922,,,,
0.5455455455455456,0.6331015073749608,,,,
0.5505505505505506,0.6342633135111783,,,,
0.5555555555555556,0.6354235592583607,,,,
0.5605605605605606,0.6365822332552437,,,,
0.5655655655655656,0.6377393242106421,,,,
0.5705705705705706,0.6388948209038036,,,,
0.5755755755755756,0.6400487121847556,,,,
0.5805805805805806,0.6412009869746459,,,,
0.5855855855855856,0.6423516342660777,,,,
0.5905905905905906,0.6435006431234372,,,,
0.5955955955955956,0.6446480026832151,,,,
0.6006006006006006,0.6457937021543219,,,,
0.6056056056056056,0.6469377308183973,,,,
0.6106106106106106,0.6480800780301119,,,,
0.6156156156156156,0.6492207332174638,,,,
0.6206206206206206,0.6503596858820678,,,,
0.6256256256256256,0.651496925599439,,,,
0.6306306306306306,0.6526324420192694,,,,
0.6356356356356356,0.653766224865698,,,,
0.6406406406406406,0.6548982639375758,,,,
0.6456456456456456,0.6560285491087218,,,,
0.6506506506506506,0.6571570703281755,,,,
0.6556556556556556,0.6582838176204409,,,,
0.6606606606606606,0.6594087810857249,,,,
0.6656656656656657,0.6605319509001694,,,,
0.6706706706706707,0.6616533173160766,,,,
0.6756756756756757,0.662772870662128,,,,
0.6806806806806807,0.6638906013435977,,,,
0.6856856856856857,0.6650064998425581,,,,
0.6906906906906907,0.6661205567180796,,,,
0.6956956956956957,0.6672327626064255,,,,
0.7007007007007007,0.6683431082212378,,,,
0.7057057057057057,0.6694515843537188,,,,
0.7107107107107107,0.6705581818728055,,,,
0.7157157157157157,0.6716628917253377,,,,
0.7207207207207207,0.6727657049362206,,,,
0.7257257257257257,0.6738666126085795,,,,
0.7307307307307307,0.6749656059239095,,,,
0.7357357357357357,0.6760626761422189,,,,
0.7407407407407407,0.6771578146021657,,,,
0.7457457457457457,0.6782510127211883,,,,
0.7507507507507507,0.6793422619956299,,,,
0.7557557557557557,0.6804315540008565,,,,
0.7607607607607607,0.6815188803913695,,,,
0.7657657657657657,0.6826042329009111,,,,
0.7707707707707707,0.6836876033425637,,,,
0.7757757757757757,0.6847689836088446,,,,
0.7807807807807807,0.6858483656717922,,,,
0.7857857857857857,0.6869257415830484,,,,
0.7907907907907907,0.688001103473934,,,,
0.7957957957957957,0.6890744435555172,,,,
0.8008008008008007,0.690145754118678,,,,
0.8058058058058059,0.6912150275341651,,,,
0.8108108108108109,0.6922822562526473,,,,
0.8158158158158159,0.6933474328047594,,,,
0.8208208208208209,0.6944105498011415,,,,
0.8258258258258259,0.695471599932473,,,,
0.8308308308308309,0.6965305759695004,,,,
0.8358358358358359,0.6975874707630596,,,,
0.8408408408408409,0.6986422772440919,,,,
0.8458458458458459,0.6996949884236552,,,,
0.8508508508508509,0.7007455973929283,,,,
0.8558558558558559,0.7017940973232105,,,,
0.8608608608608609,0.7028404814659149,,,,
0.8658658658658659,0.7038847431525566,,,,
0.8708708708708709,0.7049268757947343,,,,
0.8758758758758759,0.7059668728841084,,,,
0.8808808808808809,0.707004727992371,,,,
0.8858858858858859,0.7080404347712123,,,,
0.8908908908908909,0.7090739869522805,,,,
0.8958958958958959,0.7101053783471377,,,,
0.9009009009009009,0.7111346028472076,,,,
0.9059059059059059,0.7121616544237216,,,,
0.9109109109109109,0.7131865271276564,,,,
0.9159159159159159,0.7142092150896682,,,,
0.9209209209209209,0.7152297125200204,,,,
0.9259259259259259,0.7162480137085079,,,,
0.9309309309309309,0.7172641130243738,,,,
0.9359359359359359,0.7182780049162231,,,,
0.9409409409409409,0.7192896839119303,,,,
0.9459459459459459,0.7202991446185422,,,,
0.950950950950951,0.7213063817221753,,,,
0.955955955955956,0.7223113899879097,,,,
0.960960960960961,0.7233141642596753,,,,
0.965965965965966,0.7243146994601363,,,,
0.970970970970971,0.7253129905905685,,,,
0.975975975975976,0.7263090327307336,,,,
0.980980980980981,0.7273028210387464,,,,
0.985985985985986,0.7282943507509403,,,,
0.990990990990991,0.7292836171817255,,,,
0.995995995995996,0.7302706157234442,,,,
1.0,,,,0.7310585786300049,0.7310585786300049
1.001001001001001,0.7312553418462201,,,,
1.006006006006006,0.7322377910978048,,,,
1.011011011011011,0.733217959103418,,,,
1.016016016016016,0.7341958415655844,,,,
1.021021021021021,0.7351714342639661,,,,
1.026026026026026,0.7361447330551902,,,,
1.031031031031031,0.7371157338726726,,,,
1.0360360360360361,0.7380844327264365,,,,
1.0410410410410411,0.7390508257029285,,,,
1.0460460460460461,0.7400149089648286,,,,
1.0510510510510511,0.7409766787508576,,,,
1.0560560560560561,0.741936131375579,,,,
1.0610610610610611,0.7428932632291985,,,,
1.0660660660660661,0.7438480707773577,,,,
1.0710710710710711,0.7448005505609252,,,,
1.0760760760760761,0.7457506991957837,,,,
1.0810810810810811,0.7466985133726127,,,,
1.0860860860860861,0.7476439898566667,,,,
1.0910910910910911,0.7485871254875519,,,,
1.0960960960960962,0.7495279171789975,,,,
1.1011011011011012,0.7504663619186227,,,,
1.1061061061061062,0.7514024567677029,,,,
1.1111111111111112,0.7523361988609284,,,,
1.1161161161161162,0.7532675854061631,,,,
1.1211211211211212,0.7541966136841979,,,,
1.1261261261261262,0.7551232810485008,,,,
1.1311311311311312,0.7560475849249645,,,,
1.1361361361361362,0.7569695228116491,,,,
1.1411411411411412,0.7578890922785236,,,,
1.1461461461461462,0.7588062909672023,,,,
1.1511511511511512,0.7597211165906786,,,,
1.1561561561561562,0.7606335669330563,,,,
1.1611611611611612,0.7615436398492774,,,,
1.1661661661661662,0.762451333264846,,,,
1.1711711711711712,0.7633566451755507,,,,
1.1761761761761762,0.7642595736471829,,,,
1.1811811811811812,0.765160116815253,,,,
1.1861861861861862,0.7660582728847029,,,,
1.1911911911911912,0.7669540401296162,,,,
1.1961961961961962,0.7678474168929265,,,,
1.2012012012012012,0.7687384015861204,,,,
1.2062062062062062,0.769626992688941,,,,
1.2112112112112112,0.7705131887490864,,,,
1.2162162162162162,0.7713969883819073,,,,
1.2212212212212212,0.7722783902701003,,,,
1.2262262262262262,0.7731573931634007,,,,
1.2312312312312312,0.7740339958782713,,,,
1.2362362362362362,0.7749081972975896,,,,
1.2412412412412412,0.7757799963703325,,,,
1.2462462462462462,0.7766493921112584,,,,
1.2512512512512513,0.7775163836005881,,,,
1.2562562562562563,0.7783809699836818,,,,
1.2612612612612613,0.7792431504707156,,,,
1.2662662662662663,0.7801029243363546,,,,
1.2712712712712713,0.7809602909194255,,,,
1.2762762762762763,0.7818152496225851,,,,
1.2812812812812813,0.7826677999119885,,,,
1.2862862862862863,0.7835179413169553,,,,
1.2912912912912913,0.7843656734296323,,,,
1.2962962962962963,0.7852109959046569,,,,
1.3013013013013013,0.7860539084588163,,,,
1.3063063063063063,0.7868944108707068,,,,
1.3113113113113113,0.7877325029803895,,,,
1.3163163163163163,0.7885681846890472,,,,
1.3213213213213213,0.7894014559586362,,,,
1.3263263263263263,0.7902323168115395,,,,
1.3313313313313313,0.7910607673302167,,,,
1.3363363363363363,0.7918868076568533,,,,
1.3413413413413413,0.7927104379930079,,,,
1.3463463463463463,0.793531658599259,,,,
1.3513513513513513,0.7943504697948492,,,,
1.3563563563563563,0.7951668719573295,,,,
1.3613613613613613,0.7959808655222005,,,,
1.3663663663663663,0.7967924509825547,,,,
1.3713713713713713,0.7976016288887154,,,,
1.3763763763763763,0.7984083998478759,,,,
1.3813813813813813,0.7992127645237374,,,,
1.3863863863863863,0.800014723636145,,,,
1.3913913913913913,0.8008142779607237,,,,
1.3963963963963963,0.8016114283285132,,,,
1.4014014014014013,0.802406175625601,,,,
1.4064064064064064,0.8031985207927559,,,,
1.4114114114114114,0.8039884648250598,,,,
1.4164164164164164,0.8047760087715381,,,,
1.4214214214214214,0.8055611537347915,,,,
1.4264264264264264,0.8063439008706242,,,,
1.4314314314314314,0.807124251387674,,,,
1.4364364364364364,0.8079022065470399,,,,
1.4414414414414414,0.8086777676619101,,,,
1.4464464464464464,0.8094509360971893,,,,
1.4514514514514514,0.8102217132691247,,,,
1.4564564564564564,0.8109901006449328,,,,
1.4614614614614614,0.8117560997424242,,,,
1.4664664664664664,0.8125197121296297,,,,
1.4714714714714714,0.8132809394244244,,,,
1.4764764764764764,0.8140397832941523,,,,
1.4814814814814814,0.8147962454552508,,,,
1.4864864864864864,0.8155503276728738,,,,
1.4914914914914914,0.8163020317605163,,,,
1.4964964964964964,0.8170513595796364,,,,
1.5,,,,,0.8175744761936437
1.5015015015015014,0.8177983130392799,,,,
1.5065065065065064,0.8185428940957024,,,,
1.5115115115115114,0.8192851047519926,,,,
1.5165165165165164,0.8200249470576949,,,,
1.5215215215215214,0.8207624231084332,,,,
1.5265265265265264,0.8214975350455317,,,,
1.5315315315315314,0.8222302850556398,,,,
1.5365365365365364,0.8229606753703537,,,,
1.5415415415415414,0.8236887082658398,,,,
1.5465465465465464,0.824414386062458,,,,
1.5515515515515514,0.8251377111243839,,,,
1.5565565565565564,0.8258586858592338,,,,
1.5615615615615615,0.8265773127176871,,,,
1.5665665665665665,0.8272935941931097,,,,
1.5715715715715715,0.82800753282118,,,,
1.5765765765765765,0.8287191311795119,,,,
1.5815815815815815,0.8294283918872796,,,,
1.5865865865865865,0.8301353176048428,,,,
1.5915915915915915,0.8308399110333727,,,,
1.5965965965965965,0.8315421749144776,,,,
1.6016016016016015,0.8322421120298288,,,,
1.6066066066066067,0.8329397252007881,,,,
1.6116116116116117,0.8336350172880347,,,,
1.6166166166166167,0.8343279911911929,,,,
1.6216216216216217,0.835018649848461,,,,
1.6266266266266267,0.8357069962362403,,,,
1.6316316316316317,0.8363930333687636,,,,
1.6366366366366367,0.8370767642977267,,,,
1.6416416416416417,0.8377581921119184,,,,
1.6466466466466467,0.8384373199368526,,,,
1.6516516516516517,0.8391141509344003,,,,
1.6566566566566567,0.839788688302422,,,,
1.6616616616616617,0.8404609352744026,,,,
1.6666666666666667,0.8411308951190849,,,,
1.6716716716716717,0.8417985711401053,,,,
1.6766766766766767,0.8424639666756294,,,,
1.6816816816816818,0.8431270850979902,,,,
1.6866866866866868,0.8437879298133246,,,,
1.6916916916916918,0.8444465042612125,,,,
1.6966966966966968,0.8451028119143168,,,,
1.7017017017017018,0.8457568562780238,,,,
1.7067067067067068,0.8464086408900842,,,,
1.7117117117117118,0.8470581693202558,,,,
1.7167167167167168,0.8477054451699483,,,,
1.7217217217217218,0.8483504720718649,,,,
1.7267267267267268,0.848993253689651,,,,
1.7317317317317318,0.8496337937175386,,,,
1.7367367367367368,0.8502720958799945,,,,
1.7417417417417418,0.85090816393137,,,,
1.7467467467467468,0.8515420016555493,,,,
1.7517517517517518,0.8521736128656007,,,,
1.7567567567567568,0.8528030014034301,,,,
1.7617617617617618,0.8534301711394325,,,,
1.7667667667667668,0.8540551259721475,,,,
1.7717717717717718,0.8546778698279149,,,,
1.7767767767767768,0.8552984066605308,,,,
1.7817817817817818,0.8559167404509068,,,,
1.7867867867867868,0.8565328752067284,,,,
1.7917917917917918,0.857146814962116,,,,
1.7967967967967968,0.8577585637772869,,,,
1.8018018018018018,0.858368125738218,,,,
1.8068068068068068,0.8589755049563109,,,,
1.8118118118118118,0.8595807055680575,,,,
1.8168168168168168,0.860183731734706,,,,
1.8218218218218218,0.8607845876419314,,,,
1.8268268268268268,0.8613832774995038,,,,
1.8318318318318318,0.8619798055409597,,,,
1.8368368368368369,0.8625741760232758,,,,
1.8418418418418419,0.8631663932265414,,,,
1.8468468468468469,0.8637564614536349,,,,
1.8518518518518519,0.8643443850299,,,,
1.8568568568568569,0.8649301683028242,,,,
1.8618618618618619,0.8655138156417188,,,,
1.8668668668668669,0.8660953314373995,,,,
1.8718718718718719,0.8666747201018695,,,,
1.8768768768768769,0.8672519860680032,,,,
1.8818818818818819,0.867827133789232,,,,
1.8868868868868869,0.8684001677392319,,,,
1.8918918918918919,0.8689710924116109,,,,
1.896896896896897,0.8695399123196003,,,,
1.901901901901902,0.8701066319957461,,,,
1.906906906906907,0.8706712559916017,,,,
1.911911911911912,0.8712337888774226,,,,
1.916916916916917,0.8717942352418641,,,,
1.921921921921922,0.8723525996916773,,,,
1.926926926926927,0.8729088868514095,,,,
1.931931931931932,0.8734631013631053,,,,
1.936936936936937,0.8740152478860093,,,,
1.941941941941942,0.8745653310962687,,,,
1.946946946946947,0.8751133556866417,,,,
1.951951951951952,0.8756593263662034,,,,
1.956956956956957,0.876203247860054,,,,
1.961961961961962,0.8767451249090318,,,,
1.966966966966967,0.8772849622694233,,,,
1.971971971971972,0.8778227647126778,,,,
1.976976976976977,0.8783585370251238,,,,
1.981981981981982,0.8788922840076846,,,,
1.986986986986987,0.8794240104755983,,,,
1.991991991991992,0.8799537212581381,,,,
1.996996996996997,0.8804814211983341,,,,
2.0,,,,0.8807970779778824,0.8807970779778824
2.002002002002002,0.8810071151526969,,,,
2.007007007007007,0.8815308079909442,,,,
2.012012012012012,0.8820525045957268,,,,
2.017017017017017,0.8825722098623576,,,,
2.022022022022022,0.8830899286985425,,,,
2.027027027027027,0.8836056660241127,,,,
2.032032032032032,0.8841194267707573,,,,
2.037037037037037,0.8846312158817611,,,,
2.042042042042042,0.8851410383117392,,,,
2.047047047047047,0.8856488990263779,,,,
2.052052052052052,0.886154803002175,,,,
2.057057057057057,0.8866587552261809,,,,
2.062062062062062,0.8871607606957441,,,,
2.067067067067067,0.8876608244182561,,,,
2.0720720720720722,0.8881589514108994,,,,
2.0770770770770772,0.888655146700396,,,,
2.0820820820820822,0.8891494153227586,,,,
2.0870870870870872,0.8896417623230429,,,,
2.0920920920920922,0.8901321927551022,,,,
2.0970970970970972,0.8906207116813434,,,,
2.1021021021021022,0.891107324172484,,,,
2.1071071071071072,0.8915920353073119,,,,
2.1121121121121122,0.8920748501724471,,,,
2.1171171171171173,0.8925557738621035,,,,
2.1221221221221223,0.8930348114778534,,,,
2.1271271271271273,0.8935119681283947,,,,
2.1321321321321323,0.8939872489293185,,,,
2.1371371371371373,0.8944606590028771,,,,
2.1421421421421423,0.8949322034777583,,,,
2.1471471471471473,0.8954018874888556,,,,
2.1521521521521523,0.8958697161770451,,,,
2.1571571571571573,0.8963356946889605,,,,
2.1621621621621623,0.8967998281767716,,,,
2.1671671671671673,0.8972621217979644,,,,
2.1721721721721723,0.8977225807151231,,,,
2.1771771771771773,0.8981812100957121,,,,
2.1821821821821823,0.8986380151118618,,,,
2.1871871871871873,0.8990930009401555,,,,
2.1921921921921923,0.8995461727614167,,,,
2.1971971971971973,0.8999975357604996,,,,
2.2022022022022023,0.9004470951260818,,,,
2.2072072072072073,0.9008948560504556,,,,
2.2122122122122123,0.9013408237293246,,,,
2.2172172172172173,0.9017850033616006,,,,
2.2222222222222223,0.9022274001492006,,,,
2.2272272272272273,0.9026680192968483,,,,
2.2322322322322323,0.9031068660118747,,,,
2.2372372372372373,0.9035439455040224,,,,
2.2422422422422423,0.9039792629852504,,,,
2.2472472472472473,0.9044128236695407,,,,
2.2522522522522523,0.904844632772706,,,,
2.2572572572572573,0.9052746955122013,,,,
2.2622622622622623,0.9057030171069347,,,,
2.2672672672672673,0.9061296027770798,,,,
2.2722722722722724,0.9065544577438928,,,,
2.2772772772772774,0.9069775872295263,,,,
2.2822822822822824,0.9073989964568507,,,,
2.2872872872872874,0.9078186906492712,,,,
2.2922922922922924,0.9082366750305505,,,,
2.2972972972972974,0.908652954824632,,,,
2.3023023023023024,0.9090675352554645,,,,
2.3073073073073074,0.909480421546828,,,,
2.3123123123123124,0.9098916189221611,,,,
2.3173173173173174,0.910301132604392,,,,
2.3223223223223224,0.9107089678157686,,,,
2.3273273273273274,0.9111151297776908,,,,
2.3323323323323324,0.9115196237105458,,,,
2.3373373373373374,0.9119224548335424,,,,
2.3423423423423424,0.9123236283645499,,,,
2.3473473473473474,0.9127231495199364,,,,
2.3523523523523524,0.9131210235144084,,,,
2.3573573573573574,0.9135172555608546,,,,
2.3623623623623624,0.9139118508701879,,,,
2.3673673673673674,0.9143048146511917,,,,
2.3723723723723724,0.9146961521103657,,,,
2.3773773773773774,0.9150858684517739,,,,
2.3823823823823824,0.9154739688768955,,,,
2.3873873873873874,0.9158604585844752,,,,
2.3923923923923924,0.9162453427703761,,,,
2.3973973973973974,0.9166286266274338,,,,
2.4024024024024024,0.9170103153453123,,,,
2.4074074074074074,0.9173904141103612,,,,
2.4124124124124124,0.9177689281054746,,,,
2.4174174174174174,0.9181458625099506,,,,
2.4224224224224224,0.9185212224993541,,,,
2.4274274274274275,0.9188950132453785,,,,
2.4324324324324325,0.9192672399157115,,,,
2.4374374374374375,0.9196379076739002,,,,
2.4424424424424425,0.9200070216792194,,,,
2.4474474474474475,0.9203745870865402,,,,
2.4524524524524525,0.9207406090461993,,,,
2.4574574574574575,0.9211050927038729,,,,
2.4624624624624625,0.9214680432004478,,,,
2.4674674674674675,0.921829465671897,,,,
2.4724724724724725,0.9221893652491565,,,,
2.4774774774774775,0.922547747058,,,,
